coach_name,coach_uid,season,week,quarter,team_code
Steve Wilks,217_Wilks,2018,1,1,ARI
Steve Wilks,217_Wilks,2018,1,2,ARI
Steve Wilks,217_Wilks,2018,1,3,ARI
Steve Wilks,217_Wilks,2018,1,4,ARI
Dan Quinn,44_Quinn,2018,1,1,ATL
Dan Quinn,44_Quinn,2018,1,2,ATL
Dan Quinn,44_Quinn,2018,1,3,ATL
Dan Quinn,44_Quinn,2018,1,4,ATL
John Harbaugh,106_Harbaugh,2018,1,1,BAL
John Harbaugh,106_Harbaugh,2018,1,2,BAL
John Harbaugh,106_Harbaugh,2018,1,3,BAL
John Harbaugh,106_Harbaugh,2018,1,4,BAL
Sean McDermott,208_McDermott,2018,1,1,BUF
Sean McDermott,208_McDermott,2018,1,2,BUF
Sean McDermott,208_McDermott,2018,1,3,BUF
Sean McDermott,208_McDermott,2018,1,4,BUF
Ron Rivera,198_Rivera,2018,1,1,CAR
Ron Rivera,198_Rivera,2018,1,2,CAR
Ron Rivera,198_Rivera,2018,1,3,CAR
Ron Rivera,198_Rivera,2018,1,4,CAR
Matt Nagy,148_Nagy,2018,1,1,CHI
Matt Nagy,148_Nagy,2018,1,2,CHI
Matt Nagy,148_Nagy,2018,1,3,CHI
Matt Nagy,148_Nagy,2018,1,4,CHI
Marvin Lewis,142_Lewis,2018,1,1,CIN
Marvin Lewis,142_Lewis,2018,1,2,CIN
Marvin Lewis,142_Lewis,2018,1,3,CIN
Marvin Lewis,142_Lewis,2018,1,4,CIN
Hue Jackson,81_Jackson,2018,1,1,CLE
Hue Jackson,81_Jackson,2018,1,2,CLE
Hue Jackson,81_Jackson,2018,1,3,CLE
Hue Jackson,81_Jackson,2018,1,4,CLE
Jason Garrett,84_Garrett,2018,1,1,DAL
Jason Garrett,84_Garrett,2018,1,2,DAL
Jason Garrett,84_Garrett,2018,1,3,DAL
Jason Garrett,84_Garrett,2018,1,4,DAL
Vance Joseph,231_Joseph,2018,1,1,DEN
Vance Joseph,231_Joseph,2018,1,2,DEN
Vance Joseph,231_Joseph,2018,1,3,DEN
Vance Joseph,231_Joseph,2018,1,4,DEN
Matt Patricia,149_Patricia,2018,1,1,DET
Matt Patricia,149_Patricia,2018,1,2,DET
Matt Patricia,149_Patricia,2018,1,3,DET
Matt Patricia,149_Patricia,2018,1,4,DET
Mike McCarthy,160_McCarthy,2018,1,1,GB
Mike McCarthy,160_McCarthy,2018,1,2,GB
Mike McCarthy,160_McCarthy,2018,1,3,GB
Mike McCarthy,160_McCarthy,2018,1,4,GB
Bill O'Brien,18_O'Brien,2018,1,1,HOU
Bill O'Brien,18_O'Brien,2018,1,2,HOU
Bill O'Brien,18_O'Brien,2018,1,3,HOU
Bill O'Brien,18_O'Brien,2018,1,4,HOU
Frank Reich,68_Reich,2018,1,1,IND
Frank Reich,68_Reich,2018,1,2,IND
Frank Reich,68_Reich,2018,1,3,IND
Frank Reich,68_Reich,2018,1,4,IND
Doug Marrone,58_Marrone,2018,1,1,JAX
Doug Marrone,58_Marrone,2018,1,2,JAX
Doug Marrone,58_Marrone,2018,1,3,JAX
Doug Marrone,58_Marrone,2018,1,4,JAX
Andy Reid,8_Reid,2018,1,1,KC
Andy Reid,8_Reid,2018,1,2,KC
Andy Reid,8_Reid,2018,1,3,KC
Andy Reid,8_Reid,2018,1,4,KC
Anthony Lynn,9_Lynn,2018,1,1,LAC
Anthony Lynn,9_Lynn,2018,1,2,LAC
Anthony Lynn,9_Lynn,2018,1,3,LAC
Anthony Lynn,9_Lynn,2018,1,4,LAC
Sean McVay,209_McVay,2018,1,1,LA
Sean McVay,209_McVay,2018,1,2,LA
Sean McVay,209_McVay,2018,1,3,LA
Sean McVay,209_McVay,2018,1,4,LA
Adam Gase,1_Gase,2018,1,1,MIA
Adam Gase,1_Gase,2018,1,2,MIA
Adam Gase,1_Gase,2018,1,3,MIA
Adam Gase,1_Gase,2018,1,4,MIA
Mike Zimmer,168_Zimmer,2018,1,1,MIN
Mike Zimmer,168_Zimmer,2018,1,2,MIN
Mike Zimmer,168_Zimmer,2018,1,3,MIN
Mike Zimmer,168_Zimmer,2018,1,4,MIN
Bill Belichick,14_Belichick,2018,1,1,NE
Bill Belichick,14_Belichick,2018,1,2,NE
Bill Belichick,14_Belichick,2018,1,3,NE
Bill Belichick,14_Belichick,2018,1,4,NE
Sean Payton,210_Payton,2018,1,1,NO
Sean Payton,210_Payton,2018,1,2,NO
Sean Payton,210_Payton,2018,1,3,NO
Sean Payton,210_Payton,2018,1,4,NO
Pat Shurmur,177_Shurmur,2018,1,1,NYG
Pat Shurmur,177_Shurmur,2018,1,2,NYG
Pat Shurmur,177_Shurmur,2018,1,3,NYG
Pat Shurmur,177_Shurmur,2018,1,4,NYG
Todd Bowles,223_Bowles,2018,1,1,NYJ
Todd Bowles,223_Bowles,2018,1,2,NYJ
Todd Bowles,223_Bowles,2018,1,3,NYJ
Todd Bowles,223_Bowles,2018,1,4,NYJ
Jon Gruden,109_Gruden,2018,1,1,LV
Jon Gruden,109_Gruden,2018,1,2,LV
Jon Gruden,109_Gruden,2018,1,3,LV
Jon Gruden,109_Gruden,2018,1,4,LV
Doug Pederson,59_Pederson,2018,1,1,PHI
Doug Pederson,59_Pederson,2018,1,2,PHI
Doug Pederson,59_Pederson,2018,1,3,PHI
Doug Pederson,59_Pederson,2018,1,4,PHI
Mike Tomlin,166_Tomlin,2018,1,1,PIT
Mike Tomlin,166_Tomlin,2018,1,2,PIT
Mike Tomlin,166_Tomlin,2018,1,3,PIT
Mike Tomlin,166_Tomlin,2018,1,4,PIT
Kyle Shanahan,128_Shanahan,2018,1,1,SF
Kyle Shanahan,128_Shanahan,2018,1,2,SF
Kyle Shanahan,128_Shanahan,2018,1,3,SF
Kyle Shanahan,128_Shanahan,2018,1,4,SF
Pete Carroll,184_Carroll,2018,1,1,SEA
Pete Carroll,184_Carroll,2018,1,2,SEA
Pete Carroll,184_Carroll,2018,1,3,SEA
Pete Carroll,184_Carroll,2018,1,4,SEA
Dirk Koetter,56_Koetter,2018,1,1,TB
Dirk Koetter,56_Koetter,2018,1,2,TB
Dirk Koetter,56_Koetter,2018,1,3,TB
Dirk Koetter,56_Koetter,2018,1,4,TB
Mike Vrabel,167_Vrabel,2018,1,1,TEN
Mike Vrabel,167_Vrabel,2018,1,2,TEN
Mike Vrabel,167_Vrabel,2018,1,3,TEN
Mike Vrabel,167_Vrabel,2018,1,4,TEN
Jay Gruden,86_Gruden,2018,1,1,WAS
Jay Gruden,86_Gruden,2018,1,2,WAS
Jay Gruden,86_Gruden,2018,1,3,WAS
Jay Gruden,86_Gruden,2018,1,4,WAS
Steve Wilks,217_Wilks,2018,2,1,ARI
Steve Wilks,217_Wilks,2018,2,2,ARI
Steve Wilks,217_Wilks,2018,2,3,ARI
Steve Wilks,217_Wilks,2018,2,4,ARI
Dan Quinn,44_Quinn,2018,2,1,ATL
Dan Quinn,44_Quinn,2018,2,2,ATL
Dan Quinn,44_Quinn,2018,2,3,ATL
Dan Quinn,44_Quinn,2018,2,4,ATL
John Harbaugh,106_Harbaugh,2018,2,1,BAL
John Harbaugh,106_Harbaugh,2018,2,2,BAL
John Harbaugh,106_Harbaugh,2018,2,3,BAL
John Harbaugh,106_Harbaugh,2018,2,4,BAL
Sean McDermott,208_McDermott,2018,2,1,BUF
Sean McDermott,208_McDermott,2018,2,2,BUF
Sean McDermott,208_McDermott,2018,2,3,BUF
Sean McDermott,208_McDermott,2018,2,4,BUF
Ron Rivera,198_Rivera,2018,2,1,CAR
Ron Rivera,198_Rivera,2018,2,2,CAR
Ron Rivera,198_Rivera,2018,2,3,CAR
Ron Rivera,198_Rivera,2018,2,4,CAR
Matt Nagy,148_Nagy,2018,2,1,CHI
Matt Nagy,148_Nagy,2018,2,2,CHI
Matt Nagy,148_Nagy,2018,2,3,CHI
Matt Nagy,148_Nagy,2018,2,4,CHI
Marvin Lewis,142_Lewis,2018,2,1,CIN
Marvin Lewis,142_Lewis,2018,2,2,CIN
Marvin Lewis,142_Lewis,2018,2,3,CIN
Marvin Lewis,142_Lewis,2018,2,4,CIN
Hue Jackson,81_Jackson,2018,2,1,CLE
Hue Jackson,81_Jackson,2018,2,2,CLE
Hue Jackson,81_Jackson,2018,2,3,CLE
Hue Jackson,81_Jackson,2018,2,4,CLE
Jason Garrett,84_Garrett,2018,2,1,DAL
Jason Garrett,84_Garrett,2018,2,2,DAL
Jason Garrett,84_Garrett,2018,2,3,DAL
Jason Garrett,84_Garrett,2018,2,4,DAL
Vance Joseph,231_Joseph,2018,2,1,DEN
Vance Joseph,231_Joseph,2018,2,2,DEN
Vance Joseph,231_Joseph,2018,2,3,DEN
Vance Joseph,231_Joseph,2018,2,4,DEN
Matt Patricia,149_Patricia,2018,2,1,DET
Matt Patricia,149_Patricia,2018,2,2,DET
Matt Patricia,149_Patricia,2018,2,3,DET
Matt Patricia,149_Patricia,2018,2,4,DET
Mike McCarthy,160_McCarthy,2018,2,1,GB
Mike McCarthy,160_McCarthy,2018,2,2,GB
Mike McCarthy,160_McCarthy,2018,2,3,GB
Mike McCarthy,160_McCarthy,2018,2,4,GB
Bill O'Brien,18_O'Brien,2018,2,1,HOU
Bill O'Brien,18_O'Brien,2018,2,2,HOU
Bill O'Brien,18_O'Brien,2018,2,3,HOU
Bill O'Brien,18_O'Brien,2018,2,4,HOU
Frank Reich,68_Reich,2018,2,1,IND
Frank Reich,68_Reich,2018,2,2,IND
Frank Reich,68_Reich,2018,2,3,IND
Frank Reich,68_Reich,2018,2,4,IND
Doug Marrone,58_Marrone,2018,2,1,JAX
Doug Marrone,58_Marrone,2018,2,2,JAX
Doug Marrone,58_Marrone,2018,2,3,JAX
Doug Marrone,58_Marrone,2018,2,4,JAX
Andy Reid,8_Reid,2018,2,1,KC
Andy Reid,8_Reid,2018,2,2,KC
Andy Reid,8_Reid,2018,2,3,KC
Andy Reid,8_Reid,2018,2,4,KC
Anthony Lynn,9_Lynn,2018,2,1,LAC
Anthony Lynn,9_Lynn,2018,2,2,LAC
Anthony Lynn,9_Lynn,2018,2,3,LAC
Anthony Lynn,9_Lynn,2018,2,4,LAC
Sean McVay,209_McVay,2018,2,1,LA
Sean McVay,209_McVay,2018,2,2,LA
Sean McVay,209_McVay,2018,2,3,LA
Sean McVay,209_McVay,2018,2,4,LA
Adam Gase,1_Gase,2018,2,1,MIA
Adam Gase,1_Gase,2018,2,2,MIA
Adam Gase,1_Gase,2018,2,3,MIA
Adam Gase,1_Gase,2018,2,4,MIA
Mike Zimmer,168_Zimmer,2018,2,1,MIN
Mike Zimmer,168_Zimmer,2018,2,2,MIN
Mike Zimmer,168_Zimmer,2018,2,3,MIN
Mike Zimmer,168_Zimmer,2018,2,4,MIN
Bill Belichick,14_Belichick,2018,2,1,NE
Bill Belichick,14_Belichick,2018,2,2,NE
Bill Belichick,14_Belichick,2018,2,3,NE
Bill Belichick,14_Belichick,2018,2,4,NE
Sean Payton,210_Payton,2018,2,1,NO
Sean Payton,210_Payton,2018,2,2,NO
Sean Payton,210_Payton,2018,2,3,NO
Sean Payton,210_Payton,2018,2,4,NO
Pat Shurmur,177_Shurmur,2018,2,1,NYG
Pat Shurmur,177_Shurmur,2018,2,2,NYG
Pat Shurmur,177_Shurmur,2018,2,3,NYG
Pat Shurmur,177_Shurmur,2018,2,4,NYG
Todd Bowles,223_Bowles,2018,2,1,NYJ
Todd Bowles,223_Bowles,2018,2,2,NYJ
Todd Bowles,223_Bowles,2018,2,3,NYJ
Todd Bowles,223_Bowles,2018,2,4,NYJ
Jon Gruden,109_Gruden,2018,2,1,LV
Jon Gruden,109_Gruden,2018,2,2,LV
Jon Gruden,109_Gruden,2018,2,3,LV
Jon Gruden,109_Gruden,2018,2,4,LV
Doug Pederson,59_Pederson,2018,2,1,PHI
Doug Pederson,59_Pederson,2018,2,2,PHI
Doug Pederson,59_Pederson,2018,2,3,PHI
Doug Pederson,59_Pederson,2018,2,4,PHI
Mike Tomlin,166_Tomlin,2018,2,1,PIT
Mike Tomlin,166_Tomlin,2018,2,2,PIT
Mike Tomlin,166_Tomlin,2018,2,3,PIT
Mike Tomlin,166_Tomlin,2018,2,4,PIT
Kyle Shanahan,128_Shanahan,2018,2,1,SF
Kyle Shanahan,128_Shanahan,2018,2,2,SF
Kyle Shanahan,128_Shanahan,2018,2,3,SF
Kyle Shanahan,128_Shanahan,2018,2,4,SF
Pete Carroll,184_Carroll,2018,2,1,SEA
Pete Carroll,184_Carroll,2018,2,2,SEA
Pete Carroll,184_Carroll,2018,2,3,SEA
Pete Carroll,184_Carroll,2018,2,4,SEA
Dirk Koetter,56_Koetter,2018,2,1,TB
Dirk Koetter,56_Koetter,2018,2,2,TB
Dirk Koetter,56_Koetter,2018,2,3,TB
Dirk Koetter,56_Koetter,2018,2,4,TB
Mike Vrabel,167_Vrabel,2018,2,1,TEN
Mike Vrabel,167_Vrabel,2018,2,2,TEN
Mike Vrabel,167_Vrabel,2018,2,3,TEN
Mike Vrabel,167_Vrabel,2018,2,4,TEN
Jay Gruden,86_Gruden,2018,2,1,WAS
Jay Gruden,86_Gruden,2018,2,2,WAS
Jay Gruden,86_Gruden,2018,2,3,WAS
Jay Gruden,86_Gruden,2018,2,4,WAS
Steve Wilks,217_Wilks,2018,3,1,ARI
Steve Wilks,217_Wilks,2018,3,2,ARI
Steve Wilks,217_Wilks,2018,3,3,ARI
Steve Wilks,217_Wilks,2018,3,4,ARI
Dan Quinn,44_Quinn,2018,3,1,ATL
Dan Quinn,44_Quinn,2018,3,2,ATL
Dan Quinn,44_Quinn,2018,3,3,ATL
Dan Quinn,44_Quinn,2018,3,4,ATL
John Harbaugh,106_Harbaugh,2018,3,1,BAL
John Harbaugh,106_Harbaugh,2018,3,2,BAL
John Harbaugh,106_Harbaugh,2018,3,3,BAL
John Harbaugh,106_Harbaugh,2018,3,4,BAL
Sean McDermott,208_McDermott,2018,3,1,BUF
Sean McDermott,208_McDermott,2018,3,2,BUF
Sean McDermott,208_McDermott,2018,3,3,BUF
Sean McDermott,208_McDermott,2018,3,4,BUF
Ron Rivera,198_Rivera,2018,3,1,CAR
Ron Rivera,198_Rivera,2018,3,2,CAR
Ron Rivera,198_Rivera,2018,3,3,CAR
Ron Rivera,198_Rivera,2018,3,4,CAR
Matt Nagy,148_Nagy,2018,3,1,CHI
Matt Nagy,148_Nagy,2018,3,2,CHI
Matt Nagy,148_Nagy,2018,3,3,CHI
Matt Nagy,148_Nagy,2018,3,4,CHI
Marvin Lewis,142_Lewis,2018,3,1,CIN
Marvin Lewis,142_Lewis,2018,3,2,CIN
Marvin Lewis,142_Lewis,2018,3,3,CIN
Marvin Lewis,142_Lewis,2018,3,4,CIN
Hue Jackson,81_Jackson,2018,3,1,CLE
Hue Jackson,81_Jackson,2018,3,2,CLE
Hue Jackson,81_Jackson,2018,3,3,CLE
Hue Jackson,81_Jackson,2018,3,4,CLE
Jason Garrett,84_Garrett,2018,3,1,DAL
Jason Garrett,84_Garrett,2018,3,2,DAL
Jason Garrett,84_Garrett,2018,3,3,DAL
Jason Garrett,84_Garrett,2018,3,4,DAL
Vance Joseph,231_Joseph,2018,3,1,DEN
Vance Joseph,231_Joseph,2018,3,2,DEN
Vance Joseph,231_Joseph,2018,3,3,DEN
Vance Joseph,231_Joseph,2018,3,4,DEN
Matt Patricia,149_Patricia,2018,3,1,DET
Matt Patricia,149_Patricia,2018,3,2,DET
Matt Patricia,149_Patricia,2018,3,3,DET
Matt Patricia,149_Patricia,2018,3,4,DET
Mike McCarthy,160_McCarthy,2018,3,1,GB
Mike McCarthy,160_McCarthy,2018,3,2,GB
Mike McCarthy,160_McCarthy,2018,3,3,GB
Mike McCarthy,160_McCarthy,2018,3,4,GB
Bill O'Brien,18_O'Brien,2018,3,1,HOU
Bill O'Brien,18_O'Brien,2018,3,2,HOU
Bill O'Brien,18_O'Brien,2018,3,3,HOU
Bill O'Brien,18_O'Brien,2018,3,4,HOU
Frank Reich,68_Reich,2018,3,1,IND
Frank Reich,68_Reich,2018,3,2,IND
Frank Reich,68_Reich,2018,3,3,IND
Frank Reich,68_Reich,2018,3,4,IND
Doug Marrone,58_Marrone,2018,3,1,JAX
Doug Marrone,58_Marrone,2018,3,2,JAX
Doug Marrone,58_Marrone,2018,3,3,JAX
Doug Marrone,58_Marrone,2018,3,4,JAX
Andy Reid,8_Reid,2018,3,1,KC
Andy Reid,8_Reid,2018,3,2,KC
Andy Reid,8_Reid,2018,3,3,KC
Andy Reid,8_Reid,2018,3,4,KC
Anthony Lynn,9_Lynn,2018,3,1,LAC
Anthony Lynn,9_Lynn,2018,3,2,LAC
Anthony Lynn,9_Lynn,2018,3,3,LAC
Anthony Lynn,9_Lynn,2018,3,4,LAC
Sean McVay,209_McVay,2018,3,1,LA
Sean McVay,209_McVay,2018,3,2,LA
Sean McVay,209_McVay,2018,3,3,LA
Sean McVay,209_McVay,2018,3,4,LA
Adam Gase,1_Gase,2018,3,1,MIA
Adam Gase,1_Gase,2018,3,2,MIA
Adam Gase,1_Gase,2018,3,3,MIA
Adam Gase,1_Gase,2018,3,4,MIA
Mike Zimmer,168_Zimmer,2018,3,1,MIN
Mike Zimmer,168_Zimmer,2018,3,2,MIN
Mike Zimmer,168_Zimmer,2018,3,3,MIN
Mike Zimmer,168_Zimmer,2018,3,4,MIN
Bill Belichick,14_Belichick,2018,3,1,NE
Bill Belichick,14_Belichick,2018,3,2,NE
Bill Belichick,14_Belichick,2018,3,3,NE
Bill Belichick,14_Belichick,2018,3,4,NE
Sean Payton,210_Payton,2018,3,1,NO
Sean Payton,210_Payton,2018,3,2,NO
Sean Payton,210_Payton,2018,3,3,NO
Sean Payton,210_Payton,2018,3,4,NO
Pat Shurmur,177_Shurmur,2018,3,1,NYG
Pat Shurmur,177_Shurmur,2018,3,2,NYG
Pat Shurmur,177_Shurmur,2018,3,3,NYG
Pat Shurmur,177_Shurmur,2018,3,4,NYG
Todd Bowles,223_Bowles,2018,3,1,NYJ
Todd Bowles,223_Bowles,2018,3,2,NYJ
Todd Bowles,223_Bowles,2018,3,3,NYJ
Todd Bowles,223_Bowles,2018,3,4,NYJ
Jon Gruden,109_Gruden,2018,3,1,LV
Jon Gruden,109_Gruden,2018,3,2,LV
Jon Gruden,109_Gruden,2018,3,3,LV
Jon Gruden,109_Gruden,2018,3,4,LV
Doug Pederson,59_Pederson,2018,3,1,PHI
Doug Pederson,59_Pederson,2018,3,2,PHI
Doug Pederson,59_Pederson,2018,3,3,PHI
Doug Pederson,59_Pederson,2018,3,4,PHI
Mike Tomlin,166_Tomlin,2018,3,1,PIT
Mike Tomlin,166_Tomlin,2018,3,2,PIT
Mike Tomlin,166_Tomlin,2018,3,3,PIT
Mike Tomlin,166_Tomlin,2018,3,4,PIT
Kyle Shanahan,128_Shanahan,2018,3,1,SF
Kyle Shanahan,128_Shanahan,2018,3,2,SF
Kyle Shanahan,128_Shanahan,2018,3,3,SF
Kyle Shanahan,128_Shanahan,2018,3,4,SF
Pete Carroll,184_Carroll,2018,3,1,SEA
Pete Carroll,184_Carroll,2018,3,2,SEA
Pete Carroll,184_Carroll,2018,3,3,SEA
Pete Carroll,184_Carroll,2018,3,4,SEA
Dirk Koetter,56_Koetter,2018,3,1,TB
Dirk Koetter,56_Koetter,2018,3,2,TB
Dirk Koetter,56_Koetter,2018,3,3,TB
Dirk Koetter,56_Koetter,2018,3,4,TB
Mike Vrabel,167_Vrabel,2018,3,1,TEN
Mike Vrabel,167_Vrabel,2018,3,2,TEN
Mike Vrabel,167_Vrabel,2018,3,3,TEN
Mike Vrabel,167_Vrabel,2018,3,4,TEN
Jay Gruden,86_Gruden,2018,3,1,WAS
Jay Gruden,86_Gruden,2018,3,2,WAS
Jay Gruden,86_Gruden,2018,3,3,WAS
Jay Gruden,86_Gruden,2018,3,4,WAS
Steve Wilks,217_Wilks,2018,4,1,ARI
Steve Wilks,217_Wilks,2018,4,2,ARI
Steve Wilks,217_Wilks,2018,4,3,ARI
Steve Wilks,217_Wilks,2018,4,4,ARI
Dan Quinn,44_Quinn,2018,4,1,ATL
Dan Quinn,44_Quinn,2018,4,2,ATL
Dan Quinn,44_Quinn,2018,4,3,ATL
Dan Quinn,44_Quinn,2018,4,4,ATL
John Harbaugh,106_Harbaugh,2018,4,1,BAL
John Harbaugh,106_Harbaugh,2018,4,2,BAL
John Harbaugh,106_Harbaugh,2018,4,3,BAL
John Harbaugh,106_Harbaugh,2018,4,4,BAL
Sean McDermott,208_McDermott,2018,4,1,BUF
Sean McDermott,208_McDermott,2018,4,2,BUF
Sean McDermott,208_McDermott,2018,4,3,BUF
Sean McDermott,208_McDermott,2018,4,4,BUF
Ron Rivera,198_Rivera,2018,4,1,CAR
Ron Rivera,198_Rivera,2018,4,2,CAR
Ron Rivera,198_Rivera,2018,4,3,CAR
Ron Rivera,198_Rivera,2018,4,4,CAR
Matt Nagy,148_Nagy,2018,4,1,CHI
Matt Nagy,148_Nagy,2018,4,2,CHI
Matt Nagy,148_Nagy,2018,4,3,CHI
Matt Nagy,148_Nagy,2018,4,4,CHI
Marvin Lewis,142_Lewis,2018,4,1,CIN
Marvin Lewis,142_Lewis,2018,4,2,CIN
Marvin Lewis,142_Lewis,2018,4,3,CIN
Marvin Lewis,142_Lewis,2018,4,4,CIN
Hue Jackson,81_Jackson,2018,4,1,CLE
Hue Jackson,81_Jackson,2018,4,2,CLE
Hue Jackson,81_Jackson,2018,4,3,CLE
Hue Jackson,81_Jackson,2018,4,4,CLE
Jason Garrett,84_Garrett,2018,4,1,DAL
Jason Garrett,84_Garrett,2018,4,2,DAL
Jason Garrett,84_Garrett,2018,4,3,DAL
Jason Garrett,84_Garrett,2018,4,4,DAL
Vance Joseph,231_Joseph,2018,4,1,DEN
Vance Joseph,231_Joseph,2018,4,2,DEN
Vance Joseph,231_Joseph,2018,4,3,DEN
Vance Joseph,231_Joseph,2018,4,4,DEN
Matt Patricia,149_Patricia,2018,4,1,DET
Matt Patricia,149_Patricia,2018,4,2,DET
Matt Patricia,149_Patricia,2018,4,3,DET
Matt Patricia,149_Patricia,2018,4,4,DET
Mike McCarthy,160_McCarthy,2018,4,1,GB
Mike McCarthy,160_McCarthy,2018,4,2,GB
Mike McCarthy,160_McCarthy,2018,4,3,GB
Mike McCarthy,160_McCarthy,2018,4,4,GB
Bill O'Brien,18_O'Brien,2018,4,1,HOU
Bill O'Brien,18_O'Brien,2018,4,2,HOU
Bill O'Brien,18_O'Brien,2018,4,3,HOU
Bill O'Brien,18_O'Brien,2018,4,4,HOU
Frank Reich,68_Reich,2018,4,1,IND
Frank Reich,68_Reich,2018,4,2,IND
Frank Reich,68_Reich,2018,4,3,IND
Frank Reich,68_Reich,2018,4,4,IND
Doug Marrone,58_Marrone,2018,4,1,JAX
Doug Marrone,58_Marrone,2018,4,2,JAX
Doug Marrone,58_Marrone,2018,4,3,JAX
Doug Marrone,58_Marrone,2018,4,4,JAX
Andy Reid,8_Reid,2018,4,1,KC
Andy Reid,8_Reid,2018,4,2,KC
Andy Reid,8_Reid,2018,4,3,KC
Andy Reid,8_Reid,2018,4,4,KC
Anthony Lynn,9_Lynn,2018,4,1,LAC
Anthony Lynn,9_Lynn,2018,4,2,LAC
Anthony Lynn,9_Lynn,2018,4,3,LAC
Anthony Lynn,9_Lynn,2018,4,4,LAC
Sean McVay,209_McVay,2018,4,1,LA
Sean McVay,209_McVay,2018,4,2,LA
Sean McVay,209_McVay,2018,4,3,LA
Sean McVay,209_McVay,2018,4,4,LA
Adam Gase,1_Gase,2018,4,1,MIA
Adam Gase,1_Gase,2018,4,2,MIA
Adam Gase,1_Gase,2018,4,3,MIA
Adam Gase,1_Gase,2018,4,4,MIA
Mike Zimmer,168_Zimmer,2018,4,1,MIN
Mike Zimmer,168_Zimmer,2018,4,2,MIN
Mike Zimmer,168_Zimmer,2018,4,3,MIN
Mike Zimmer,168_Zimmer,2018,4,4,MIN
Bill Belichick,14_Belichick,2018,4,1,NE
Bill Belichick,14_Belichick,2018,4,2,NE
Bill Belichick,14_Belichick,2018,4,3,NE
Bill Belichick,14_Belichick,2018,4,4,NE
Sean Payton,210_Payton,2018,4,1,NO
Sean Payton,210_Payton,2018,4,2,NO
Sean Payton,210_Payton,2018,4,3,NO
Sean Payton,210_Payton,2018,4,4,NO
Pat Shurmur,177_Shurmur,2018,4,1,NYG
Pat Shurmur,177_Shurmur,2018,4,2,NYG
Pat Shurmur,177_Shurmur,2018,4,3,NYG
Pat Shurmur,177_Shurmur,2018,4,4,NYG
Todd Bowles,223_Bowles,2018,4,1,NYJ
Todd Bowles,223_Bowles,2018,4,2,NYJ
Todd Bowles,223_Bowles,2018,4,3,NYJ
Todd Bowles,223_Bowles,2018,4,4,NYJ
Jon Gruden,109_Gruden,2018,4,1,LV
Jon Gruden,109_Gruden,2018,4,2,LV
Jon Gruden,109_Gruden,2018,4,3,LV
Jon Gruden,109_Gruden,2018,4,4,LV
Doug Pederson,59_Pederson,2018,4,1,PHI
Doug Pederson,59_Pederson,2018,4,2,PHI
Doug Pederson,59_Pederson,2018,4,3,PHI
Doug Pederson,59_Pederson,2018,4,4,PHI
Mike Tomlin,166_Tomlin,2018,4,1,PIT
Mike Tomlin,166_Tomlin,2018,4,2,PIT
Mike Tomlin,166_Tomlin,2018,4,3,PIT
Mike Tomlin,166_Tomlin,2018,4,4,PIT
Kyle Shanahan,128_Shanahan,2018,4,1,SF
Kyle Shanahan,128_Shanahan,2018,4,2,SF
Kyle Shanahan,128_Shanahan,2018,4,3,SF
Kyle Shanahan,128_Shanahan,2018,4,4,SF
Pete Carroll,184_Carroll,2018,4,1,SEA
Pete Carroll,184_Carroll,2018,4,2,SEA
Pete Carroll,184_Carroll,2018,4,3,SEA
Pete Carroll,184_Carroll,2018,4,4,SEA
Dirk Koetter,56_Koetter,2018,4,1,TB
Dirk Koetter,56_Koetter,2018,4,2,TB
Dirk Koetter,56_Koetter,2018,4,3,TB
Dirk Koetter,56_Koetter,2018,4,4,TB
Mike Vrabel,167_Vrabel,2018,4,1,TEN
Mike Vrabel,167_Vrabel,2018,4,2,TEN
Mike Vrabel,167_Vrabel,2018,4,3,TEN
Mike Vrabel,167_Vrabel,2018,4,4,TEN
Jay Gruden,86_Gruden,2018,4,1,WAS
Jay Gruden,86_Gruden,2018,4,2,WAS
Jay Gruden,86_Gruden,2018,4,3,WAS
Jay Gruden,86_Gruden,2018,4,4,WAS
Steve Wilks,217_Wilks,2018,5,1,ARI
Steve Wilks,217_Wilks,2018,5,2,ARI
Steve Wilks,217_Wilks,2018,5,3,ARI
Steve Wilks,217_Wilks,2018,5,4,ARI
Dan Quinn,44_Quinn,2018,5,1,ATL
Dan Quinn,44_Quinn,2018,5,2,ATL
Dan Quinn,44_Quinn,2018,5,3,ATL
Dan Quinn,44_Quinn,2018,5,4,ATL
John Harbaugh,106_Harbaugh,2018,5,1,BAL
John Harbaugh,106_Harbaugh,2018,5,2,BAL
John Harbaugh,106_Harbaugh,2018,5,3,BAL
John Harbaugh,106_Harbaugh,2018,5,4,BAL
Sean McDermott,208_McDermott,2018,5,1,BUF
Sean McDermott,208_McDermott,2018,5,2,BUF
Sean McDermott,208_McDermott,2018,5,3,BUF
Sean McDermott,208_McDermott,2018,5,4,BUF
Ron Rivera,198_Rivera,2018,5,1,CAR
Ron Rivera,198_Rivera,2018,5,2,CAR
Ron Rivera,198_Rivera,2018,5,3,CAR
Ron Rivera,198_Rivera,2018,5,4,CAR
Matt Nagy,148_Nagy,2018,5,1,CHI
Matt Nagy,148_Nagy,2018,5,2,CHI
Matt Nagy,148_Nagy,2018,5,3,CHI
Matt Nagy,148_Nagy,2018,5,4,CHI
