coach_name,coach_uid,season,week,quarter,team_code
Mike McCoy,161_McCoy,2018,1,1,ARI
Mike McCoy,161_McCoy,2018,1,2,ARI
Mike McCoy,161_McCoy,2018,1,3,ARI
Mike McCoy,161_McCoy,2018,1,4,ARI
Steve Sarkisian,215_Sarkisian,2018,1,1,ATL
Steve Sarkisian,215_Sarkisian,2018,1,2,ATL
Steve Sarkisian,215_Sarkisian,2018,1,3,ATL
Steve Sarkisian,215_Sarkisian,2018,1,4,ATL
Marty Mornhinweg,141_Mornhinweg,2018,1,1,BAL
Marty Mornhinweg,141_Mornhinweg,2018,1,2,BAL
Marty Mornhinweg,141_Mornhinweg,2018,1,3,BAL
Marty Mornhinweg,141_Mornhinweg,2018,1,4,BAL
Brian Daboll,27_Daboll,2018,1,1,BUF
Brian Daboll,27_Daboll,2018,1,2,BUF
Brian Daboll,27_Daboll,2018,1,3,BUF
Brian Daboll,27_Daboll,2018,1,4,BUF
Norv Turnver,174_Turnver,2018,1,1,CAR
Norv Turnver,174_Turnver,2018,1,2,CAR
Norv Turnver,174_Turnver,2018,1,3,CAR
Norv Turnver,174_Turnver,2018,1,4,CAR
Mark Helfrich,137_Helfrich,2018,1,1,CHI
Mark Helfrich,137_Helfrich,2018,1,2,CHI
Mark Helfrich,137_Helfrich,2018,1,3,CHI
Mark Helfrich,137_Helfrich,2018,1,4,CHI
Ken Zampese,121_Zampese,2018,1,1,CIN
Ken Zampese,121_Zampese,2018,1,2,CIN
Ken Zampese,121_Zampese,2018,1,3,CIN
Ken Zampese,121_Zampese,2018,1,4,CIN
Todd Haley,225_Haley,2018,1,1,CLE
Todd Haley,225_Haley,2018,1,2,CLE
Todd Haley,225_Haley,2018,1,3,CLE
Todd Haley,225_Haley,2018,1,4,CLE
Scott Linehan,205_Linehan,2018,1,1,DAL
Scott Linehan,205_Linehan,2018,1,2,DAL
Scott Linehan,205_Linehan,2018,1,3,DAL
Scott Linehan,205_Linehan,2018,1,4,DAL
Bill Musgrave,17_Musgrave,2018,1,1,DEN
Bill Musgrave,17_Musgrave,2018,1,2,DEN
Bill Musgrave,17_Musgrave,2018,1,3,DEN
Bill Musgrave,17_Musgrave,2018,1,4,DEN
Jim Bob Cooter,92_Bob Cooter,2018,1,1,DET
Jim Bob Cooter,92_Bob Cooter,2018,1,2,DET
Jim Bob Cooter,92_Bob Cooter,2018,1,3,DET
Jim Bob Cooter,92_Bob Cooter,2018,1,4,DET
Joe Philbin,100_Philbin,2018,1,1,GB
Joe Philbin,100_Philbin,2018,1,2,GB
Joe Philbin,100_Philbin,2018,1,3,GB
Joe Philbin,100_Philbin,2018,1,4,GB
Bill O'Brien,18_O'Brien,2018,1,1,HOU
Bill O'Brien,18_O'Brien,2018,1,2,HOU
Bill O'Brien,18_O'Brien,2018,1,3,HOU
Bill O'Brien,18_O'Brien,2018,1,4,HOU
Nick Sirianni,173_Sirianni,2018,1,1,IND
Nick Sirianni,173_Sirianni,2018,1,2,IND
Nick Sirianni,173_Sirianni,2018,1,3,IND
Nick Sirianni,173_Sirianni,2018,1,4,IND
Nathaniel Hackett,170_Hackett,2018,1,1,JAX
Nathaniel Hackett,170_Hackett,2018,1,2,JAX
Nathaniel Hackett,170_Hackett,2018,1,3,JAX
Nathaniel Hackett,170_Hackett,2018,1,4,JAX
Eric Bieniemy,65_Bieniemy,2018,1,1,KC
Eric Bieniemy,65_Bieniemy,2018,1,2,KC
Eric Bieniemy,65_Bieniemy,2018,1,3,KC
Eric Bieniemy,65_Bieniemy,2018,1,4,KC
Ken Whisenhunt,120_Whisenhunt,2018,1,1,LAC
Ken Whisenhunt,120_Whisenhunt,2018,1,2,LAC
Ken Whisenhunt,120_Whisenhunt,2018,1,3,LAC
Ken Whisenhunt,120_Whisenhunt,2018,1,4,LAC
Sean McVay,209_McVay,2018,1,1,LA
Sean McVay,209_McVay,2018,1,2,LA
Sean McVay,209_McVay,2018,1,3,LA
Sean McVay,209_McVay,2018,1,4,LA
Dowell Loggains,60_Loggains,2018,1,1,MIA
Dowell Loggains,60_Loggains,2018,1,2,MIA
Dowell Loggains,60_Loggains,2018,1,3,MIA
Dowell Loggains,60_Loggains,2018,1,4,MIA
John DeFilippo,103_DeFilippo,2018,1,1,MIN
John DeFilippo,103_DeFilippo,2018,1,2,MIN
John DeFilippo,103_DeFilippo,2018,1,3,MIN
John DeFilippo,103_DeFilippo,2018,1,4,MIN
Josh McDaniels,113_McDaniels,2018,1,1,NE
Josh McDaniels,113_McDaniels,2018,1,2,NE
Josh McDaniels,113_McDaniels,2018,1,3,NE
Josh McDaniels,113_McDaniels,2018,1,4,NE
Pete Carmichael,183_Carmichael,2018,1,1,NO
Pete Carmichael,183_Carmichael,2018,1,2,NO
Pete Carmichael,183_Carmichael,2018,1,3,NO
Pete Carmichael,183_Carmichael,2018,1,4,NO
Mike Shula,165_Shula,2018,1,1,NYG
Mike Shula,165_Shula,2018,1,2,NYG
Mike Shula,165_Shula,2018,1,3,NYG
Mike Shula,165_Shula,2018,1,4,NYG
Jeremy Bates,89_Bates,2018,1,1,NYJ
Jeremy Bates,89_Bates,2018,1,2,NYJ
Jeremy Bates,89_Bates,2018,1,3,NYJ
Jeremy Bates,89_Bates,2018,1,4,NYJ
Greg Olson,76_Olson,2018,1,1,LV
Greg Olson,76_Olson,2018,1,2,LV
Greg Olson,76_Olson,2018,1,3,LV
Greg Olson,76_Olson,2018,1,4,LV
Mike Groh,154_Groh,2018,1,1,PHI
Mike Groh,154_Groh,2018,1,2,PHI
Mike Groh,154_Groh,2018,1,3,PHI
Mike Groh,154_Groh,2018,1,4,PHI
Randy Fichtner,189_Fichtner,2018,1,1,PIT
Randy Fichtner,189_Fichtner,2018,1,2,PIT
Randy Fichtner,189_Fichtner,2018,1,3,PIT
Randy Fichtner,189_Fichtner,2018,1,4,PIT
Kyle Shanahan,128_Shanahan,2018,1,1,SF
Kyle Shanahan,128_Shanahan,2018,1,2,SF
Kyle Shanahan,128_Shanahan,2018,1,3,SF
Kyle Shanahan,128_Shanahan,2018,1,4,SF
Brian Schottenheimer,32_Schottenheimer,2018,1,1,SEA
Brian Schottenheimer,32_Schottenheimer,2018,1,2,SEA
Brian Schottenheimer,32_Schottenheimer,2018,1,3,SEA
Brian Schottenheimer,32_Schottenheimer,2018,1,4,SEA
Todd Monken,226_Monken,2018,1,1,TB
Todd Monken,226_Monken,2018,1,2,TB
Todd Monken,226_Monken,2018,1,3,TB
Todd Monken,226_Monken,2018,1,4,TB
Matt LaFleur,147_LaFleur,2018,1,1,TEN
Matt LaFleur,147_LaFleur,2018,1,2,TEN
Matt LaFleur,147_LaFleur,2018,1,3,TEN
Matt LaFleur,147_LaFleur,2018,1,4,TEN
Matt Cavanaugh,145_Cavanaugh,2018,1,1,WAS
Matt Cavanaugh,145_Cavanaugh,2018,1,2,WAS
Matt Cavanaugh,145_Cavanaugh,2018,1,3,WAS
Matt Cavanaugh,145_Cavanaugh,2018,1,4,WAS
Mike McCoy,161_McCoy,2018,2,1,ARI
Mike McCoy,161_McCoy,2018,2,2,ARI
Mike McCoy,161_McCoy,2018,2,3,ARI
Mike McCoy,161_McCoy,2018,2,4,ARI
Steve Sarkisian,215_Sarkisian,2018,2,1,ATL
Steve Sarkisian,215_Sarkisian,2018,2,2,ATL
Steve Sarkisian,215_Sarkisian,2018,2,3,ATL
Steve Sarkisian,215_Sarkisian,2018,2,4,ATL
Marty Mornhinweg,141_Mornhinweg,2018,2,1,BAL
Marty Mornhinweg,141_Mornhinweg,2018,2,2,BAL
Marty Mornhinweg,141_Mornhinweg,2018,2,3,BAL
Marty Mornhinweg,141_Mornhinweg,2018,2,4,BAL
Brian Daboll,27_Daboll,2018,2,1,BUF
Brian Daboll,27_Daboll,2018,2,2,BUF
Brian Daboll,27_Daboll,2018,2,3,BUF
Brian Daboll,27_Daboll,2018,2,4,BUF
Norv Turnver,174_Turnver,2018,2,1,CAR
Norv Turnver,174_Turnver,2018,2,2,CAR
Norv Turnver,174_Turnver,2018,2,3,CAR
Norv Turnver,174_Turnver,2018,2,4,CAR
Mark Helfrich,137_Helfrich,2018,2,1,CHI
Mark Helfrich,137_Helfrich,2018,2,2,CHI
Mark Helfrich,137_Helfrich,2018,2,3,CHI
Mark Helfrich,137_Helfrich,2018,2,4,CHI
Ken Zampese,121_Zampese,2018,2,1,CIN
Ken Zampese,121_Zampese,2018,2,2,CIN
Ken Zampese,121_Zampese,2018,2,3,CIN
Ken Zampese,121_Zampese,2018,2,4,CIN
Todd Haley,225_Haley,2018,2,1,CLE
Todd Haley,225_Haley,2018,2,2,CLE
Todd Haley,225_Haley,2018,2,3,CLE
Todd Haley,225_Haley,2018,2,4,CLE
Scott Linehan,205_Linehan,2018,2,1,DAL
Scott Linehan,205_Linehan,2018,2,2,DAL
Scott Linehan,205_Linehan,2018,2,3,DAL
Scott Linehan,205_Linehan,2018,2,4,DAL
Bill Musgrave,17_Musgrave,2018,2,1,DEN
Bill Musgrave,17_Musgrave,2018,2,2,DEN
Bill Musgrave,17_Musgrave,2018,2,3,DEN
Bill Musgrave,17_Musgrave,2018,2,4,DEN
Jim Bob Cooter,92_Bob Cooter,2018,2,1,DET
Jim Bob Cooter,92_Bob Cooter,2018,2,2,DET
Jim Bob Cooter,92_Bob Cooter,2018,2,3,DET
Jim Bob Cooter,92_Bob Cooter,2018,2,4,DET
Joe Philbin,100_Philbin,2018,2,1,GB
Joe Philbin,100_Philbin,2018,2,2,GB
Joe Philbin,100_Philbin,2018,2,3,GB
Joe Philbin,100_Philbin,2018,2,4,GB
Bill O'Brien,18_O'Brien,2018,2,1,HOU
Bill O'Brien,18_O'Brien,2018,2,2,HOU
Bill O'Brien,18_O'Brien,2018,2,3,HOU
Bill O'Brien,18_O'Brien,2018,2,4,HOU
Nick Sirianni,173_Sirianni,2018,2,1,IND
Nick Sirianni,173_Sirianni,2018,2,2,IND
Nick Sirianni,173_Sirianni,2018,2,3,IND
Nick Sirianni,173_Sirianni,2018,2,4,IND
Nathaniel Hackett,170_Hackett,2018,2,1,JAX
Nathaniel Hackett,170_Hackett,2018,2,2,JAX
Nathaniel Hackett,170_Hackett,2018,2,3,JAX
Nathaniel Hackett,170_Hackett,2018,2,4,JAX
Eric Bieniemy,65_Bieniemy,2018,2,1,KC
Eric Bieniemy,65_Bieniemy,2018,2,2,KC
Eric Bieniemy,65_Bieniemy,2018,2,3,KC
Eric Bieniemy,65_Bieniemy,2018,2,4,KC
Ken Whisenhunt,120_Whisenhunt,2018,2,1,LAC
Ken Whisenhunt,120_Whisenhunt,2018,2,2,LAC
Ken Whisenhunt,120_Whisenhunt,2018,2,3,LAC
Ken Whisenhunt,120_Whisenhunt,2018,2,4,LAC
Sean McVay,209_McVay,2018,2,1,LA
Sean McVay,209_McVay,2018,2,2,LA
Sean McVay,209_McVay,2018,2,3,LA
Sean McVay,209_McVay,2018,2,4,LA
Dowell Loggains,60_Loggains,2018,2,1,MIA
Dowell Loggains,60_Loggains,2018,2,2,MIA
Dowell Loggains,60_Loggains,2018,2,3,MIA
Dowell Loggains,60_Loggains,2018,2,4,MIA
John DeFilippo,103_DeFilippo,2018,2,1,MIN
John DeFilippo,103_DeFilippo,2018,2,2,MIN
John DeFilippo,103_DeFilippo,2018,2,3,MIN
John DeFilippo,103_DeFilippo,2018,2,4,MIN
Josh McDaniels,113_McDaniels,2018,2,1,NE
Josh McDaniels,113_McDaniels,2018,2,2,NE
Josh McDaniels,113_McDaniels,2018,2,3,NE
Josh McDaniels,113_McDaniels,2018,2,4,NE
Pete Carmichael,183_Carmichael,2018,2,1,NO
Pete Carmichael,183_Carmichael,2018,2,2,NO
Pete Carmichael,183_Carmichael,2018,2,3,NO
Pete Carmichael,183_Carmichael,2018,2,4,NO
Mike Shula,165_Shula,2018,2,1,NYG
Mike Shula,165_Shula,2018,2,2,NYG
Mike Shula,165_Shula,2018,2,3,NYG
Mike Shula,165_Shula,2018,2,4,NYG
Jeremy Bates,89_Bates,2018,2,1,NYJ
Jeremy Bates,89_Bates,2018,2,2,NYJ
Jeremy Bates,89_Bates,2018,2,3,NYJ
Jeremy Bates,89_Bates,2018,2,4,NYJ
Greg Olson,76_Olson,2018,2,1,LV
Greg Olson,76_Olson,2018,2,2,LV
Greg Olson,76_Olson,2018,2,3,LV
Greg Olson,76_Olson,2018,2,4,LV
Mike Groh,154_Groh,2018,2,1,PHI
Mike Groh,154_Groh,2018,2,2,PHI
Mike Groh,154_Groh,2018,2,3,PHI
Mike Groh,154_Groh,2018,2,4,PHI
Randy Fichtner,189_Fichtner,2018,2,1,PIT
Randy Fichtner,189_Fichtner,2018,2,2,PIT
Randy Fichtner,189_Fichtner,2018,2,3,PIT
Randy Fichtner,189_Fichtner,2018,2,4,PIT
Kyle Shanahan,128_Shanahan,2018,2,1,SF
Kyle Shanahan,128_Shanahan,2018,2,2,SF
Kyle Shanahan,128_Shanahan,2018,2,3,SF
Kyle Shanahan,128_Shanahan,2018,2,4,SF
Brian Schottenheimer,32_Schottenheimer,2018,2,1,SEA
Brian Schottenheimer,32_Schottenheimer,2018,2,2,SEA
Brian Schottenheimer,32_Schottenheimer,2018,2,3,SEA
Brian Schottenheimer,32_Schottenheimer,2018,2,4,SEA
Todd Monken,226_Monken,2018,2,1,TB
Todd Monken,226_Monken,2018,2,2,TB
Todd Monken,226_Monken,2018,2,3,TB
Todd Monken,226_Monken,2018,2,4,TB
Matt LaFleur,147_LaFleur,2018,2,1,TEN
Matt LaFleur,147_LaFleur,2018,2,2,TEN
Matt LaFleur,147_LaFleur,2018,2,3,TEN
Matt LaFleur,147_LaFleur,2018,2,4,TEN
Matt Cavanaugh,145_Cavanaugh,2018,2,1,WAS
Matt Cavanaugh,145_Cavanaugh,2018,2,2,WAS
Matt Cavanaugh,145_Cavanaugh,2018,2,3,WAS
Matt Cavanaugh,145_Cavanaugh,2018,2,4,WAS
Mike McCoy,161_McCoy,2018,3,1,ARI
Mike McCoy,161_McCoy,2018,3,2,ARI
Mike McCoy,161_McCoy,2018,3,3,ARI
Mike McCoy,161_McCoy,2018,3,4,ARI
Steve Sarkisian,215_Sarkisian,2018,3,1,ATL
Steve Sarkisian,215_Sarkisian,2018,3,2,ATL
Steve Sarkisian,215_Sarkisian,2018,3,3,ATL
Steve Sarkisian,215_Sarkisian,2018,3,4,ATL
Marty Mornhinweg,141_Mornhinweg,2018,3,1,BAL
Marty Mornhinweg,141_Mornhinweg,2018,3,2,BAL
Marty Mornhinweg,141_Mornhinweg,2018,3,3,BAL
Marty Mornhinweg,141_Mornhinweg,2018,3,4,BAL
Brian Daboll,27_Daboll,2018,3,1,BUF
Brian Daboll,27_Daboll,2018,3,2,BUF
Brian Daboll,27_Daboll,2018,3,3,BUF
Brian Daboll,27_Daboll,2018,3,4,BUF
Norv Turnver,174_Turnver,2018,3,1,CAR
Norv Turnver,174_Turnver,2018,3,2,CAR
Norv Turnver,174_Turnver,2018,3,3,CAR
Norv Turnver,174_Turnver,2018,3,4,CAR
Mark Helfrich,137_Helfrich,2018,3,1,CHI
Mark Helfrich,137_Helfrich,2018,3,2,CHI
Mark Helfrich,137_Helfrich,2018,3,3,CHI
Mark Helfrich,137_Helfrich,2018,3,4,CHI
Bill Lazor,16_Lazor,2018,3,1,CIN
Bill Lazor,16_Lazor,2018,3,2,CIN
Bill Lazor,16_Lazor,2018,3,3,CIN
Bill Lazor,16_Lazor,2018,3,4,CIN
Todd Haley,225_Haley,2018,3,1,CLE
Todd Haley,225_Haley,2018,3,2,CLE
Todd Haley,225_Haley,2018,3,3,CLE
Todd Haley,225_Haley,2018,3,4,CLE
Scott Linehan,205_Linehan,2018,3,1,DAL
Scott Linehan,205_Linehan,2018,3,2,DAL
Scott Linehan,205_Linehan,2018,3,3,DAL
Scott Linehan,205_Linehan,2018,3,4,DAL
Bill Musgrave,17_Musgrave,2018,3,1,DEN
Bill Musgrave,17_Musgrave,2018,3,2,DEN
Bill Musgrave,17_Musgrave,2018,3,3,DEN
Bill Musgrave,17_Musgrave,2018,3,4,DEN
Jim Bob Cooter,92_Bob Cooter,2018,3,1,DET
Jim Bob Cooter,92_Bob Cooter,2018,3,2,DET
Jim Bob Cooter,92_Bob Cooter,2018,3,3,DET
Jim Bob Cooter,92_Bob Cooter,2018,3,4,DET
Joe Philbin,100_Philbin,2018,3,1,GB
Joe Philbin,100_Philbin,2018,3,2,GB
Joe Philbin,100_Philbin,2018,3,3,GB
Joe Philbin,100_Philbin,2018,3,4,GB
Bill O'Brien,18_O'Brien,2018,3,1,HOU
Bill O'Brien,18_O'Brien,2018,3,2,HOU
Bill O'Brien,18_O'Brien,2018,3,3,HOU
Bill O'Brien,18_O'Brien,2018,3,4,HOU
Nick Sirianni,173_Sirianni,2018,3,1,IND
Nick Sirianni,173_Sirianni,2018,3,2,IND
Nick Sirianni,173_Sirianni,2018,3,3,IND
Nick Sirianni,173_Sirianni,2018,3,4,IND
Nathaniel Hackett,170_Hackett,2018,3,1,JAX
Nathaniel Hackett,170_Hackett,2018,3,2,JAX
Nathaniel Hackett,170_Hackett,2018,3,3,JAX
Nathaniel Hackett,170_Hackett,2018,3,4,JAX
Eric Bieniemy,65_Bieniemy,2018,3,1,KC
Eric Bieniemy,65_Bieniemy,2018,3,2,KC
Eric Bieniemy,65_Bieniemy,2018,3,3,KC
Eric Bieniemy,65_Bieniemy,2018,3,4,KC
Ken Whisenhunt,120_Whisenhunt,2018,3,1,LAC
Ken Whisenhunt,120_Whisenhunt,2018,3,2,LAC
Ken Whisenhunt,120_Whisenhunt,2018,3,3,LAC
Ken Whisenhunt,120_Whisenhunt,2018,3,4,LAC
Sean McVay,209_McVay,2018,3,1,LA
Sean McVay,209_McVay,2018,3,2,LA
Sean McVay,209_McVay,2018,3,3,LA
Sean McVay,209_McVay,2018,3,4,LA
Dowell Loggains,60_Loggains,2018,3,1,MIA
Dowell Loggains,60_Loggains,2018,3,2,MIA
Dowell Loggains,60_Loggains,2018,3,3,MIA
Dowell Loggains,60_Loggains,2018,3,4,MIA
John DeFilippo,103_DeFilippo,2018,3,1,MIN
John DeFilippo,103_DeFilippo,2018,3,2,MIN
John DeFilippo,103_DeFilippo,2018,3,3,MIN
John DeFilippo,103_DeFilippo,2018,3,4,MIN
Josh McDaniels,113_McDaniels,2018,3,1,NE
Josh McDaniels,113_McDaniels,2018,3,2,NE
Josh McDaniels,113_McDaniels,2018,3,3,NE
Josh McDaniels,113_McDaniels,2018,3,4,NE
Pete Carmichael,183_Carmichael,2018,3,1,NO
Pete Carmichael,183_Carmichael,2018,3,2,NO
Pete Carmichael,183_Carmichael,2018,3,3,NO
Pete Carmichael,183_Carmichael,2018,3,4,NO
Mike Shula,165_Shula,2018,3,1,NYG
Mike Shula,165_Shula,2018,3,2,NYG
Mike Shula,165_Shula,2018,3,3,NYG
Mike Shula,165_Shula,2018,3,4,NYG
Jeremy Bates,89_Bates,2018,3,1,NYJ
Jeremy Bates,89_Bates,2018,3,2,NYJ
Jeremy Bates,89_Bates,2018,3,3,NYJ
Jeremy Bates,89_Bates,2018,3,4,NYJ
Greg Olson,76_Olson,2018,3,1,LV
Greg Olson,76_Olson,2018,3,2,LV
Greg Olson,76_Olson,2018,3,3,LV
Greg Olson,76_Olson,2018,3,4,LV
Mike Groh,154_Groh,2018,3,1,PHI
Mike Groh,154_Groh,2018,3,2,PHI
Mike Groh,154_Groh,2018,3,3,PHI
Mike Groh,154_Groh,2018,3,4,PHI
Randy Fichtner,189_Fichtner,2018,3,1,PIT
Randy Fichtner,189_Fichtner,2018,3,2,PIT
Randy Fichtner,189_Fichtner,2018,3,3,PIT
Randy Fichtner,189_Fichtner,2018,3,4,PIT
Kyle Shanahan,128_Shanahan,2018,3,1,SF
Kyle Shanahan,128_Shanahan,2018,3,2,SF
Kyle Shanahan,128_Shanahan,2018,3,3,SF
Kyle Shanahan,128_Shanahan,2018,3,4,SF
Brian Schottenheimer,32_Schottenheimer,2018,3,1,SEA
Brian Schottenheimer,32_Schottenheimer,2018,3,2,SEA
Brian Schottenheimer,32_Schottenheimer,2018,3,3,SEA
Brian Schottenheimer,32_Schottenheimer,2018,3,4,SEA
Todd Monken,226_Monken,2018,3,1,TB
Todd Monken,226_Monken,2018,3,2,TB
Todd Monken,226_Monken,2018,3,3,TB
Todd Monken,226_Monken,2018,3,4,TB
Matt LaFleur,147_LaFleur,2018,3,1,TEN
Matt LaFleur,147_LaFleur,2018,3,2,TEN
Matt LaFleur,147_LaFleur,2018,3,3,TEN
Matt LaFleur,147_LaFleur,2018,3,4,TEN
Matt Cavanaugh,145_Cavanaugh,2018,3,1,WAS
Matt Cavanaugh,145_Cavanaugh,2018,3,2,WAS
Matt Cavanaugh,145_Cavanaugh,2018,3,3,WAS
Matt Cavanaugh,145_Cavanaugh,2018,3,4,WAS
Mike McCoy,161_McCoy,2018,4,1,ARI
Mike McCoy,161_McCoy,2018,4,2,ARI
Mike McCoy,161_McCoy,2018,4,3,ARI
Mike McCoy,161_McCoy,2018,4,4,ARI
Steve Sarkisian,215_Sarkisian,2018,4,1,ATL
Steve Sarkisian,215_Sarkisian,2018,4,2,ATL
Steve Sarkisian,215_Sarkisian,2018,4,3,ATL
Steve Sarkisian,215_Sarkisian,2018,4,4,ATL
Marty Mornhinweg,141_Mornhinweg,2018,4,1,BAL
Marty Mornhinweg,141_Mornhinweg,2018,4,2,BAL
Marty Mornhinweg,141_Mornhinweg,2018,4,3,BAL
Marty Mornhinweg,141_Mornhinweg,2018,4,4,BAL
Brian Daboll,27_Daboll,2018,4,1,BUF
Brian Daboll,27_Daboll,2018,4,2,BUF
Brian Daboll,27_Daboll,2018,4,3,BUF
Brian Daboll,27_Daboll,2018,4,4,BUF
Norv Turnver,174_Turnver,2018,4,1,CAR
Norv Turnver,174_Turnver,2018,4,2,CAR
Norv Turnver,174_Turnver,2018,4,3,CAR
Norv Turnver,174_Turnver,2018,4,4,CAR
Mark Helfrich,137_Helfrich,2018,4,1,CHI
Mark Helfrich,137_Helfrich,2018,4,2,CHI
Mark Helfrich,137_Helfrich,2018,4,3,CHI
Mark Helfrich,137_Helfrich,2018,4,4,CHI
Bill Lazor,16_Lazor,2018,4,1,CIN
Bill Lazor,16_Lazor,2018,4,2,CIN
Bill Lazor,16_Lazor,2018,4,3,CIN
Bill Lazor,16_Lazor,2018,4,4,CIN
Todd Haley,225_Haley,2018,4,1,CLE
Todd Haley,225_Haley,2018,4,2,CLE
Todd Haley,225_Haley,2018,4,3,CLE
Todd Haley,225_Haley,2018,4,4,CLE
Scott Linehan,205_Linehan,2018,4,1,DAL
Scott Linehan,205_Linehan,2018,4,2,DAL
Scott Linehan,205_Linehan,2018,4,3,DAL
Scott Linehan,205_Linehan,2018,4,4,DAL
Bill Musgrave,17_Musgrave,2018,4,1,DEN
Bill Musgrave,17_Musgrave,2018,4,2,DEN
Bill Musgrave,17_Musgrave,2018,4,3,DEN
Bill Musgrave,17_Musgrave,2018,4,4,DEN
Jim Bob Cooter,92_Bob Cooter,2018,4,1,DET
Jim Bob Cooter,92_Bob Cooter,2018,4,2,DET
Jim Bob Cooter,92_Bob Cooter,2018,4,3,DET
Jim Bob Cooter,92_Bob Cooter,2018,4,4,DET
Joe Philbin,100_Philbin,2018,4,1,GB
Joe Philbin,100_Philbin,2018,4,2,GB
Joe Philbin,100_Philbin,2018,4,3,GB
Joe Philbin,100_Philbin,2018,4,4,GB
Bill O'Brien,18_O'Brien,2018,4,1,HOU
Bill O'Brien,18_O'Brien,2018,4,2,HOU
Bill O'Brien,18_O'Brien,2018,4,3,HOU
Bill O'Brien,18_O'Brien,2018,4,4,HOU
Nick Sirianni,173_Sirianni,2018,4,1,IND
Nick Sirianni,173_Sirianni,2018,4,2,IND
Nick Sirianni,173_Sirianni,2018,4,3,IND
Nick Sirianni,173_Sirianni,2018,4,4,IND
Nathaniel Hackett,170_Hackett,2018,4,1,JAX
Nathaniel Hackett,170_Hackett,2018,4,2,JAX
Nathaniel Hackett,170_Hackett,2018,4,3,JAX
Nathaniel Hackett,170_Hackett,2018,4,4,JAX
Eric Bieniemy,65_Bieniemy,2018,4,1,KC
Eric Bieniemy,65_Bieniemy,2018,4,2,KC
Eric Bieniemy,65_Bieniemy,2018,4,3,KC
Eric Bieniemy,65_Bieniemy,2018,4,4,KC
Ken Whisenhunt,120_Whisenhunt,2018,4,1,LAC
Ken Whisenhunt,120_Whisenhunt,2018,4,2,LAC
Ken Whisenhunt,120_Whisenhunt,2018,4,3,LAC
Ken Whisenhunt,120_Whisenhunt,2018,4,4,LAC
Sean McVay,209_McVay,2018,4,1,LA
Sean McVay,209_McVay,2018,4,2,LA
Sean McVay,209_McVay,2018,4,3,LA
Sean McVay,209_McVay,2018,4,4,LA
Dowell Loggains,60_Loggains,2018,4,1,MIA
Dowell Loggains,60_Loggains,2018,4,2,MIA
Dowell Loggains,60_Loggains,2018,4,3,MIA
Dowell Loggains,60_Loggains,2018,4,4,MIA
John DeFilippo,103_DeFilippo,2018,4,1,MIN
John DeFilippo,103_DeFilippo,2018,4,2,MIN
John DeFilippo,103_DeFilippo,2018,4,3,MIN
John DeFilippo,103_DeFilippo,2018,4,4,MIN
Josh McDaniels,113_McDaniels,2018,4,1,NE
Josh McDaniels,113_McDaniels,2018,4,2,NE
Josh McDaniels,113_McDaniels,2018,4,3,NE
Josh McDaniels,113_McDaniels,2018,4,4,NE
Pete Carmichael,183_Carmichael,2018,4,1,NO
Pete Carmichael,183_Carmichael,2018,4,2,NO
Pete Carmichael,183_Carmichael,2018,4,3,NO
Pete Carmichael,183_Carmichael,2018,4,4,NO
Mike Shula,165_Shula,2018,4,1,NYG
Mike Shula,165_Shula,2018,4,2,NYG
Mike Shula,165_Shula,2018,4,3,NYG
Mike Shula,165_Shula,2018,4,4,NYG
Jeremy Bates,89_Bates,2018,4,1,NYJ
Jeremy Bates,89_Bates,2018,4,2,NYJ
Jeremy Bates,89_Bates,2018,4,3,NYJ
Jeremy Bates,89_Bates,2018,4,4,NYJ
Greg Olson,76_Olson,2018,4,1,LV
Greg Olson,76_Olson,2018,4,2,LV
Greg Olson,76_Olson,2018,4,3,LV
Greg Olson,76_Olson,2018,4,4,LV
Mike Groh,154_Groh,2018,4,1,PHI
Mike Groh,154_Groh,2018,4,2,PHI
Mike Groh,154_Groh,2018,4,3,PHI
Mike Groh,154_Groh,2018,4,4,PHI
Randy Fichtner,189_Fichtner,2018,4,1,PIT
Randy Fichtner,189_Fichtner,2018,4,2,PIT
Randy Fichtner,189_Fichtner,2018,4,3,PIT
Randy Fichtner,189_Fichtner,2018,4,4,PIT
Kyle Shanahan,128_Shanahan,2018,4,1,SF
Kyle Shanahan,128_Shanahan,2018,4,2,SF
Kyle Shanahan,128_Shanahan,2018,4,3,SF
Kyle Shanahan,128_Shanahan,2018,4,4,SF
Brian Schottenheimer,32_Schottenheimer,2018,4,1,SEA
Brian Schottenheimer,32_Schottenheimer,2018,4,2,SEA
Brian Schottenheimer,32_Schottenheimer,2018,4,3,SEA
Brian Schottenheimer,32_Schottenheimer,2018,4,4,SEA
Todd Monken,226_Monken,2018,4,1,TB
Todd Monken,226_Monken,2018,4,2,TB
Todd Monken,226_Monken,2018,4,3,TB
Todd Monken,226_Monken,2018,4,4,TB
Matt LaFleur,147_LaFleur,2018,4,1,TEN
Matt LaFleur,147_LaFleur,2018,4,2,TEN
Matt LaFleur,147_LaFleur,2018,4,3,TEN
Matt LaFleur,147_LaFleur,2018,4,4,TEN
Matt Cavanaugh,145_Cavanaugh,2018,4,1,WAS
Matt Cavanaugh,145_Cavanaugh,2018,4,2,WAS
Matt Cavanaugh,145_Cavanaugh,2018,4,3,WAS
